timestamp,current,voltage
52580,-3.75,4176.25
52582,-2.50,4176.25
52584,-2.50,4176.25
52586,-5.00,4176.25
52588,-3.75,4177.50
52590,-5.00,4176.25
52593,-3.75,4176.25
52595,-2.50,4176.25
52597,-1.25,4176.25
52599,-3.75,4176.25
52601,-3.75,4175.00
52603,-5.00,4176.25
52606,-3.75,4176.25
52609,-3.75,4176.25
52611,-2.50,4176.25
52613,-2.50,4177.50
52615,-3.75,4176.25
52617,-3.75,4176.25
52620,-3.75,4176.25
52622,-2.50,4177.50
52624,-2.50,4176.25
52626,-3.75,4176.25
52628,-3.75,4176.25
52630,-3.75,4176.25
52633,-2.50,4176.25
52635,-3.75,4176.25
52637,-2.50,4176.25
52639,-3.75,4177.50
52641,-2.50,4176.25
52643,-2.50,4176.25
52645,-2.50,4177.50
52648,-3.75,4176.25
52651,-2.50,4176.25
52653,-3.75,4176.25
52655,-3.75,4176.25
52657,-3.75,4176.25
52659,-5.00,4176.25
52662,-2.50,4177.50
52664,-2.50,4177.50
52666,-3.75,4177.50
52668,-3.75,4177.50
52670,-3.75,4176.25
52672,-5.00,4176.25
52675,-3.75,4176.25
52677,-2.50,4177.50
52679,-3.75,4176.25
52681,-3.75,4176.25
52683,-3.75,4175.00
52685,-2.50,4176.25
52687,-2.50,4176.25
52690,-3.75,4176.25
52692,-2.50,4176.25
52695,-3.75,4176.25
52697,-3.75,4177.50
52699,-2.50,4178.75
52701,-5.00,4175.00
52704,-3.75,4177.50
52706,-2.50,4176.25
52708,-1.25,4176.25
52710,-5.00,4176.25
52712,-2.50,4176.25
52714,-2.50,4176.25
52717,-3.75,4176.25
52719,-3.75,4176.25
52721,-3.75,4177.50
52723,-3.75,4176.25
52725,-3.75,4176.25
52727,-5.00,4176.25
52730,-2.50,4175.00
52732,-5.00,4176.25
52734,-3.75,4177.50
52737,-3.75,4175.00
52739,-3.75,4177.50
52741,-3.75,4176.25
52743,-2.50,4176.25
52746,-2.50,4175.00
52748,-3.75,4176.25
52750,-3.75,4176.25
52752,-3.75,4177.50
52754,-3.75,4176.25
52756,-3.75,4176.25
52759,-3.75,4176.25
52761,-2.50,4176.25
52763,-5.00,4176.25
52765,-2.50,4176.25
52767,-3.75,4177.50
52769,-2.50,4176.25
52772,-3.75,4176.25
52774,-1.25,4177.50
52776,-5.00,4176.25
52779,-5.00,4176.25
52781,-3.75,4177.50
52783,-3.75,4176.25
52785,-3.75,4177.50
52788,-2.50,4176.25
52790,-3.75,4176.25
52792,-3.75,4176.25
52794,-3.75,4176.25
52796,-2.50,4176.25
52798,-3.75,4176.25
52801,-2.50,4175.00
52803,-2.50,4176.25
52805,-2.50,4176.25
52807,-2.50,4176.25
52809,-2.50,4176.25
52811,-3.75,4176.25
52814,-2.50,4176.25
52816,-2.50,4176.25
52818,-2.50,4176.25
52820,-3.75,4175.00
52823,-2.50,4175.00
52825,-5.00,4176.25
52827,-3.75,4175.00
52830,-2.50,4177.50
52832,-2.50,4176.25
52834,-3.75,4176.25
52836,-3.75,4176.25
52838,-3.75,4176.25
52840,-2.50,4177.50
52843,-3.75,4176.25
52845,-3.75,4177.50
52847,-2.50,4176.25
52849,-5.00,4176.25
52851,-5.00,4176.25
52853,-3.75,4176.25
52856,-3.75,4176.25
52858,-3.75,4177.50
52860,-3.75,4176.25
52862,-3.75,4176.25
52865,-3.75,4176.25
52867,-2.50,4175.00
52870,-2.50,4175.00
52872,-2.50,4176.25
52874,-3.75,4177.50
52876,-3.75,4177.50
52878,-3.75,4176.25
52880,-3.75,4176.25
52882,-5.00,4176.25
52885,-5.00,4176.25
52887,-2.50,4176.25
52889,-3.75,4177.50
52891,-3.75,4176.25
52893,-2.50,4176.25
52895,-3.75,4176.25
52898,-1.25,4176.25
52900,-3.75,4176.25
52902,-2.50,4176.25
52904,-3.75,4177.50
52907,-2.50,4176.25
52909,-3.75,4176.25
52912,-1.25,4176.25
52914,-3.75,4176.25
52916,-3.75,4177.50
52918,-1.25,4177.50
52920,-3.75,4175.00
52922,-3.75,4176.25
52924,-5.00,4177.50
52927,-3.75,4176.25
52929,-3.75,4176.25
52931,-3.75,4177.50
52933,-3.75,4176.25
52935,-2.50,4176.25
52937,-3.75,4176.25
52940,-3.75,4175.00
52942,-2.50,4176.25
52944,-2.50,4176.25
52946,-3.75,4177.50
52948,-1.25,4176.25
52951,-5.00,4177.50
52954,-3.75,4177.50
52956,-2.50,4176.25
52958,-3.75,4176.25
52960,-5.00,4176.25
52962,-3.75,4176.25
52964,-3.75,4176.25
52967,-3.75,4176.25
52969,-3.75,4177.50
52971,-1.25,4176.25
52973,-2.50,4176.25
52975,-2.50,4176.25
52977,-3.75,4176.25
52980,-2.50,4176.25
52982,-2.50,4176.25
52984,-2.50,4175.00
52986,-2.50,4176.25
52988,-3.75,4176.25
52990,-2.50,4176.25
52993,-3.75,4175.00
52996,-2.50,4175.00
52998,-3.75,4176.25
53000,-2.50,4175.00
53002,-2.50,4177.50
53004,-3.75,4176.25
53006,-2.50,4176.25
53009,-3.75,4176.25
53011,-2.50,4176.25
53013,-2.50,4176.25
53015,-3.75,4175.00
53017,-2.50,4176.25
53019,-3.75,4176.25
53022,-3.75,4176.25
53024,-5.00,4177.50
53026,-3.75,4176.25
53028,-5.00,4177.50
53030,-3.75,4176.25
53032,-3.75,4176.25
53035,-3.75,4176.25
53038,-5.00,4177.50
53040,-2.50,4177.50
53042,-2.50,4175.00
53044,-2.50,4177.50
53046,-5.00,4176.25
53048,-2.50,4177.50
53051,-3.75,4175.00
53053,-2.50,4175.00
53055,-2.50,4176.25
53057,-2.50,4176.25
53059,-3.75,4176.25
53061,-3.75,4176.25
53063,-2.50,4176.25
53066,-3.75,4176.25
53068,-2.50,4177.50
53070,-5.00,4177.50
53072,-2.50,4176.25
53074,-2.50,4176.25
53076,-2.50,4176.25
53080,-2.50,4176.25
53082,-2.50,4176.25
53084,-3.75,4177.50
53086,-1.25,4175.00
53088,-3.75,4176.25
53090,-2.50,4176.25
53093,-2.50,4176.25
53095,-2.50,4176.25
53097,-5.00,4176.25
53099,-3.75,4176.25
53101,-2.50,4176.25
53103,-2.50,4176.25
53105,-3.75,4176.25
53108,-2.50,4177.50
53110,-5.00,4177.50
53112,-5.00,4177.50
53114,-2.50,4176.25
53116,-3.75,4176.25
53118,-3.75,4176.25
53122,-2.50,4175.00
53124,-3.75,4176.25
53126,-2.50,4176.25
53128,-2.50,4177.50
53130,-2.50,4176.25
53132,-2.50,4176.25
