timestamp,current,voltage
19123,11.25,4173.75
19125,12.50,4173.75
19127,12.50,4172.50
19130,13.75,4173.75
19132,13.75,4173.75
19134,12.50,4173.75
19136,15.00,4172.50
19138,11.25,4173.75
19140,12.50,4172.50
19143,16.25,4173.75
19145,13.75,4173.75
19147,12.50,4173.75
19149,13.75,4173.75
19151,12.50,4173.75
19154,12.50,4173.75
19156,12.50,4173.75
19159,10.00,4173.75
19161,11.25,4173.75
19163,11.25,4173.75
19166,12.50,4173.75
19168,11.25,4173.75
19170,12.50,4173.75
19172,12.50,4173.75
19174,12.50,4173.75
19176,12.50,4173.75
19179,13.75,4173.75
19181,11.25,4173.75
19183,11.25,4173.75
19185,12.50,4173.75
19187,11.25,4173.75
19190,11.25,4173.75
19192,15.00,4172.50
19194,16.25,4173.75
19196,12.50,4173.75
19198,12.50,4173.75
19202,12.50,4172.50
19204,12.50,4172.50
19206,11.25,4173.75
19208,10.00,4173.75
19210,12.50,4175.00
19212,12.50,4173.75
19215,11.25,4173.75
19217,13.75,4175.00
19219,11.25,4175.00
19221,12.50,4173.75
19223,13.75,4173.75
19225,10.00,4173.75
19228,11.25,4173.75
19230,13.75,4172.50
19232,11.25,4173.75
19234,12.50,4173.75
19236,15.00,4167.50
19239,35.00,4156.25
19241,66.25,4153.75
19244,71.25,4122.50
19246,65.00,4153.75
19248,108.75,4153.75
19250,63.75,4155.00
19253,63.75,4156.25
19255,65.00,4156.25
19257,62.50,4155.00
19259,66.25,4155.00
19261,65.00,4153.75
19264,65.00,4155.00
19266,65.00,4155.00
19268,63.75,4156.25
19270,66.25,4155.00
19272,62.50,4155.00
19274,65.00,4155.00
19277,63.75,4155.00
19279,67.50,4156.25
19281,63.75,4156.25
19283,63.75,4156.25
19286,63.75,4155.00
19289,63.75,4156.25
19291,65.00,4156.25
19293,63.75,4155.00
19295,63.75,4155.00
19297,63.75,4156.25
19299,65.00,4155.00
19302,66.25,4155.00
19304,65.00,4153.75
19306,63.75,4155.00
19308,63.75,4155.00
19310,66.25,4156.25
19313,65.00,4155.00
19315,63.75,4156.25
19317,66.25,4156.25
19319,65.00,4155.00
19321,65.00,4155.00
19323,63.75,4155.00
19326,65.00,4156.25
19329,62.50,4155.00
19331,63.75,4155.00
19333,63.75,4153.75
19335,63.75,4156.25
19338,65.00,4155.00
19340,63.75,4155.00
19342,65.00,4156.25
19344,66.25,4155.00
19346,63.75,4155.00
19348,63.75,4155.00
19351,63.75,4156.25
19353,63.75,4156.25
19355,63.75,4156.25
19357,65.00,4156.25
19359,63.75,4155.00
19362,65.00,4155.00
19364,63.75,4156.25
19366,65.00,4155.00
19368,66.25,4156.25
19371,65.00,4153.75
19373,63.75,4156.25
19376,65.00,4156.25
19378,63.75,4155.00
19380,62.50,4156.25
19382,65.00,4155.00
19384,63.75,4155.00
19386,65.00,4155.00
19389,66.25,4155.00
19391,63.75,4153.75
19393,65.00,4152.50
19395,113.75,4140.00
19397,65.00,4155.00
19400,63.75,4156.25
19402,63.75,4155.00
19404,63.75,4156.25
19406,65.00,4155.00
19408,65.00,4155.00
19410,66.25,4156.25
19414,63.75,4155.00
19416,66.25,4155.00
19418,62.50,4156.25
19420,65.00,4155.00
19422,66.25,4155.00
19425,65.00,4156.25
19427,63.75,4155.00
19429,65.00,4156.25
19431,63.75,4155.00
19433,66.25,4155.00
19435,65.00,4153.75
19438,65.00,4156.25
19440,66.25,4155.00
19442,65.00,4155.00
19444,65.00,4155.00
19446,65.00,4155.00
19448,65.00,4155.00
19451,63.75,4155.00
19453,63.75,4156.25
19456,66.25,4155.00
19458,63.75,4153.75
19460,63.75,4156.25
19463,63.75,4156.25
19465,65.00,4155.00
19467,65.00,4156.25
19469,65.00,4155.00
19471,66.25,4155.00
19473,65.00,4153.75
19476,65.00,4156.25
19478,63.75,4156.25
19480,65.00,4155.00
19482,63.75,4155.00
19484,63.75,4155.00
19487,65.00,4155.00
19489,65.00,4156.25
19491,62.50,4155.00
19493,63.75,4156.25
19495,65.00,4155.00
19497,65.00,4156.25
19501,65.00,4155.00
19503,63.75,4156.25
19505,65.00,4155.00
19507,65.00,4156.25
19509,65.00,4155.00
19511,66.25,4155.00
19514,63.75,4156.25
19516,68.75,4156.25
19518,66.25,4153.75
19520,63.75,4155.00
19522,65.00,4155.00
19525,65.00,4155.00
19527,63.75,4155.00
19529,65.00,4156.25
19531,63.75,4155.00
19533,65.00,4155.00
19535,66.25,4155.00
19538,65.00,4155.00
19540,65.00,4156.25
19543,66.25,4156.25
19545,63.75,4153.75
19547,157.50,4155.00
19550,65.00,4156.25
19552,65.00,4153.75
19554,65.00,4155.00
19556,66.25,4153.75
19558,63.75,4155.00
19560,65.00,4156.25
19563,65.00,4156.25
19565,65.00,4153.75
19567,67.50,4155.00
19569,65.00,4153.75
19571,63.75,4155.00
19573,67.50,4155.00
19576,66.25,4155.00
19578,66.25,4155.00
19580,66.25,4153.75
19582,63.75,4155.00
19585,65.00,4153.75
19588,65.00,4155.00
19590,63.75,4156.25
19592,66.25,4155.00
19594,65.00,4155.00
19596,65.00,4155.00
19598,66.25,4155.00
19601,65.00,4155.00
19603,65.00,4156.25
19605,66.25,4155.00
19607,65.00,4155.00
19609,63.75,4155.00
19611,65.00,4155.00
19614,65.00,4155.00
19616,65.00,4155.00
19618,65.00,4155.00
19620,66.25,4155.00
19622,65.00,4155.00
19625,66.25,4155.00
19628,63.75,4155.00
19630,65.00,4156.25
19632,66.25,4155.00
19634,65.00,4156.25
19636,65.00,4156.25
19639,65.00,4156.25
19641,65.00,4153.75
19643,65.00,4156.25
19645,66.25,4155.00
19647,65.00,4155.00
19649,65.00,4155.00
19652,65.00,4155.00
19654,63.75,4155.00
19656,65.00,4155.00
19658,65.00,4155.00
19660,65.00,4155.00
19662,65.00,4155.00
19665,65.00,4156.25
19667,66.25,4153.75
19670,66.25,4155.00
19672,65.00,4155.00
19674,63.75,4155.00
19677,65.00,4155.00
19679,66.25,4153.75
19681,65.00,4155.00
19683,63.75,4156.25
19685,65.00,4155.00
19687,63.75,4155.00
19690,66.25,4155.00
19692,65.00,4156.25
19694,65.00,4153.75
19696,65.00,4155.00
19698,66.25,4146.25
19701,132.50,4153.75
19703,65.00,4155.00
19705,65.00,4155.00
19707,65.00,4155.00
19709,65.00,4155.00
19712,62.50,4156.25
19715,66.25,4155.00
19717,63.75,4155.00
19719,63.75,4155.00
19721,63.75,4155.00
19723,63.75,4155.00
19725,65.00,4155.00
19728,63.75,4155.00
19730,65.00,4155.00
19732,65.00,4155.00
19734,65.00,4155.00
19736,65.00,4156.25
19739,65.00,4156.25
19741,65.00,4155.00
19743,65.00,4156.25
19745,63.75,4155.00
19747,65.00,4156.25
19749,63.75,4155.00
19752,65.00,4156.25
19755,65.00,4155.00
19757,65.00,4155.00
19759,63.75,4155.00
19761,66.25,4155.00
19763,63.75,4155.00
19766,63.75,4155.00
19768,65.00,4155.00
19770,63.75,4155.00
19772,65.00,4156.25
19774,63.75,4153.75
19777,66.25,4155.00
19779,65.00,4155.00
19781,63.75,4156.25
19783,65.00,4156.25
19785,65.00,4155.00
19787,63.75,4155.00
19790,65.00,4155.00
19792,65.00,4155.00
19794,65.00,4155.00
19796,65.00,4155.00
19799,63.75,4155.00
19801,65.00,4155.00
19804,65.00,4155.00
19806,63.75,4155.00
19808,65.00,4155.00
19810,65.00,4156.25
19812,65.00,4155.00
19814,63.75,4156.25
19817,63.75,4156.25
19819,65.00,4152.50
19821,65.00,4153.75
19823,65.00,4155.00
19825,66.25,4153.75
19828,66.25,4156.25
19830,67.50,4155.00
19832,63.75,4155.00
19834,66.25,4156.25
19836,63.75,4155.00
19838,65.00,4156.25
19842,66.25,4155.00
19844,65.00,4156.25
19846,65.00,4155.00
19848,65.00,4155.00
19850,66.25,4130.00
19853,82.50,4155.00
19855,111.25,4155.00
19857,65.00,4156.25
19859,65.00,4155.00
19861,66.25,4155.00
19863,65.00,4156.25
19866,63.75,4155.00
19868,65.00,4155.00
19870,63.75,4153.75
19872,66.25,4155.00
19874,65.00,4156.25
19877,66.25,4155.00
19879,65.00,4155.00
19881,65.00,4155.00
19884,66.25,4155.00
19886,65.00,4155.00
19888,66.25,4155.00
19891,65.00,4155.00
19893,65.00,4155.00
19895,65.00,4155.00
19897,65.00,4153.75
19899,66.25,4155.00
19901,65.00,4155.00
19904,66.25,4155.00
19906,65.00,4153.75
19908,63.75,4155.00
19910,66.25,4155.00
19912,65.00,4155.00
19914,65.00,4156.25
19917,62.50,4155.00
19919,63.75,4155.00
19921,66.25,4155.00
19923,65.00,4155.00
19926,65.00,4155.00
19929,63.75,4155.00
19931,66.25,4155.00
19933,65.00,4155.00
19935,66.25,4156.25
19937,65.00,4153.75
19939,65.00,4155.00
19942,65.00,4155.00
19944,65.00,4155.00
19946,65.00,4155.00
19948,65.00,4155.00
19950,66.25,4153.75
19952,65.00,4155.00
19955,65.00,4155.00
19957,63.75,4153.75
19959,66.25,4156.25
19961,66.25,4153.75
19963,63.75,4153.75
19966,65.00,4155.00
19969,65.00,4155.00
19971,67.50,4153.75
19973,65.00,4155.00
19975,63.75,4153.75
19977,65.00,4155.00
19980,63.75,4155.00
19982,63.75,4155.00
19984,63.75,4155.00
19986,65.00,4155.00
19988,65.00,4156.25
19991,63.75,4156.25
19993,63.75,4155.00
19995,65.00,4153.75
19997,63.75,4155.00
19999,65.00,4155.00
20001,68.75,4123.75
20004,65.00,4140.00
20006,65.00,4155.00
20008,63.75,4155.00
20011,63.75,4156.25
20013,65.00,4155.00
20015,62.50,4156.25
20018,65.00,4155.00
20020,66.25,4153.75
20022,66.25,4153.75
20024,65.00,4155.00
20026,65.00,4155.00
20029,62.50,4155.00
20031,65.00,4155.00
20033,65.00,4156.25
20035,63.75,4155.00
20037,65.00,4156.25
20039,65.00,4155.00
20042,65.00,4156.25
20044,65.00,4156.25
20046,65.00,4155.00
20048,65.00,4155.00
20050,65.00,4155.00
20052,65.00,4156.25
20056,66.25,4155.00
20058,65.00,4155.00
20060,65.00,4156.25
20062,63.75,4155.00
20064,66.25,4155.00
20067,65.00,4155.00
20069,65.00,4153.75
20071,65.00,4156.25
20073,65.00,4155.00
20075,65.00,4153.75
20077,63.75,4155.00
20080,65.00,4155.00
20082,65.00,4155.00
20084,66.25,4155.00
20086,63.75,4155.00
20088,65.00,4155.00
20090,65.00,4156.25
20093,65.00,4156.25
20096,63.75,4155.00
20098,66.25,4155.00
20100,67.50,4153.75
20102,67.50,4156.25
20105,65.00,4155.00
20107,63.75,4156.25
20109,65.00,4153.75
20111,66.25,4153.75
20113,66.25,4153.75
20115,66.25,4153.75
20118,65.00,4155.00
20120,65.00,4153.75
20122,67.50,4153.75
20124,66.25,4155.00
20126,65.00,4156.25
20129,65.00,4153.75
20131,65.00,4156.25
20133,65.00,4155.00
20135,65.00,4155.00
20137,63.75,4155.00
20140,66.25,4155.00
20143,65.00,4155.00
20145,65.00,4155.00
20147,65.00,4155.00
20149,65.00,4155.00
20151,66.25,4155.00
20153,80.00,4130.00
20156,65.00,4141.25
20158,65.00,4153.75
20160,65.00,4153.75
20162,65.00,4155.00
20164,63.75,4155.00
20166,63.75,4155.00
20169,63.75,4155.00
20171,63.75,4155.00
20173,65.00,4155.00
20175,65.00,4155.00
20177,65.00,4155.00
20180,65.00,4155.00
20183,61.25,4156.25
20185,65.00,4153.75
20187,65.00,4155.00
20189,65.00,4155.00
20191,65.00,4155.00
20194,65.00,4155.00
20196,65.00,4153.75
20198,63.75,4155.00
20200,65.00,4155.00
20202,65.00,4155.00
20204,65.00,4156.25
20207,63.75,4153.75
20209,65.00,4155.00
20211,66.25,4153.75
20213,65.00,4155.00
20215,66.25,4156.25
20217,66.25,4155.00
20220,65.00,4155.00
20222,65.00,4155.00
20225,66.25,4155.00
20227,65.00,4153.75
20229,65.00,4155.00
20232,65.00,4155.00
20234,63.75,4155.00
20236,63.75,4155.00
20238,63.75,4153.75
20240,63.75,4155.00
20242,63.75,4155.00
20245,63.75,4155.00
20247,63.75,4155.00
20249,63.75,4155.00
20251,63.75,4153.75
20253,65.00,4155.00
20255,65.00,4155.00
20258,66.25,4155.00
20260,65.00,4153.75
20262,65.00,4155.00
20264,65.00,4155.00
20267,63.75,4155.00
20270,63.75,4155.00
20272,63.75,4155.00
20274,68.75,4155.00
20276,66.25,4155.00
20278,66.25,4153.75
20280,63.75,4155.00
20283,65.00,4155.00
20285,63.75,4155.00
20287,65.00,4155.00
20289,66.25,4155.00
20291,66.25,4155.00
20293,63.75,4155.00
20296,62.50,4156.25
20298,65.00,4156.25
20300,65.00,4155.00
20302,65.00,4155.00
20304,117.50,4153.75
20307,65.00,4140.00
20310,63.75,4155.00
20312,65.00,4155.00
20314,66.25,4153.75
20316,63.75,4153.75
20318,65.00,4155.00
20321,65.00,4156.25
20323,63.75,4155.00
20325,65.00,4155.00
20327,66.25,4156.25
20329,65.00,4156.25
20332,65.00,4155.00
20334,66.25,4156.25
20336,65.00,4156.25
20338,65.00,4155.00
20340,65.00,4155.00
20342,63.75,4155.00
20345,62.50,4155.00
20347,66.25,4155.00
20349,66.25,4155.00
20352,63.75,4155.00
20354,65.00,4155.00
20356,65.00,4156.25
20359,65.00,4155.00
20361,65.00,4153.75
20363,65.00,4153.75
20365,65.00,4156.25
20367,66.25,4155.00
20370,63.75,4155.00
20372,65.00,4155.00
20374,65.00,4155.00
20376,65.00,4155.00
20378,65.00,4153.75
20380,66.25,4153.75
20383,65.00,4155.00
20385,65.00,4155.00
20387,63.75,4155.00
20389,66.25,4155.00
20391,63.75,4155.00
20393,63.75,4155.00
20397,65.00,4155.00
20399,65.00,4155.00
20401,65.00,4156.25
20403,65.00,4155.00
20405,66.25,4153.75
20408,65.00,4155.00
20410,63.75,4155.00
20412,63.75,4155.00
20414,65.00,4155.00
20416,66.25,4155.00
20418,63.75,4156.25
20421,65.00,4153.75
20423,66.25,4155.00
20425,65.00,4153.75
20427,68.75,4155.00
20429,65.00,4153.75
20431,66.25,4155.00
20434,65.00,4153.75
20436,65.00,4155.00
20439,66.25,4155.00
20441,65.00,4155.00
20443,63.75,4156.25
20446,63.75,4153.75
20448,65.00,4155.00
20450,65.00,4153.75
20452,66.25,4153.75
20454,65.00,4155.00
20456,63.75,4155.00
20459,158.75,4153.75
20461,65.00,4155.00
20463,65.00,4156.25
20465,65.00,4155.00
20467,66.25,4156.25
20470,65.00,4155.00
20472,65.00,4156.25
20474,65.00,4155.00
20476,65.00,4155.00
20478,65.00,4155.00
20481,65.00,4153.75
20484,63.75,4155.00
20486,65.00,4155.00
20488,66.25,4155.00
20490,63.75,4155.00
20492,63.75,4155.00
20494,65.00,4155.00
20497,65.00,4155.00
20499,65.00,4155.00
20501,65.00,4155.00
20503,66.25,4155.00
20505,63.75,4155.00
20507,66.25,4153.75
20510,63.75,4153.75
20512,63.75,4155.00
20514,66.25,4155.00
20516,66.25,4155.00
20518,66.25,4155.00
20521,63.75,4153.75
20524,65.00,4153.75
20526,65.00,4153.75
20528,66.25,4155.00
20530,65.00,4155.00
20532,66.25,4155.00
20535,62.50,4155.00
20537,63.75,4156.25
20539,63.75,4155.00
20541,65.00,4155.00
20543,65.00,4155.00
20546,66.25,4155.00
20548,65.00,4156.25
20550,65.00,4153.75
20552,63.75,4153.75
20554,65.00,4155.00
20556,63.75,4153.75
20559,65.00,4156.25
20561,65.00,4155.00
20563,63.75,4155.00
20566,63.75,4155.00
20568,63.75,4153.75
20570,65.00,4155.00
20573,66.25,4153.75
20575,65.00,4155.00
20577,63.75,4155.00
20579,67.50,4156.25
20581,63.75,4155.00
20584,66.25,4155.00
20586,65.00,4153.75
20588,63.75,4156.25
20590,63.75,4153.75
20592,66.25,4155.00
20594,65.00,4155.00
20597,65.00,4155.00
20599,65.00,4153.75
20601,65.00,4155.00
20603,63.75,4155.00
20605,66.25,4155.00
20609,65.00,4152.50
20611,157.50,4152.50
20613,66.25,4156.25
20615,65.00,4153.75
20617,63.75,4155.00
20619,66.25,4155.00
20622,63.75,4155.00
20624,65.00,4155.00
20626,63.75,4155.00
20628,63.75,4155.00
20630,63.75,4155.00
20633,65.00,4153.75
20635,66.25,4153.75
20637,63.75,4155.00
20639,66.25,4155.00
20641,65.00,4155.00
20643,66.25,4153.75
20646,66.25,4155.00
20648,65.00,4155.00
20651,65.00,4155.00
20653,65.00,4155.00
20655,67.50,4155.00
20657,65.00,4153.75
20660,66.25,4155.00
20662,65.00,4155.00
20664,66.25,4156.25
20666,66.25,4155.00
20668,66.25,4153.75
20671,66.25,4155.00
20673,65.00,4156.25
20675,63.75,4155.00
20677,66.25,4155.00
20679,66.25,4156.25
20681,66.25,4155.00
20684,65.00,4153.75
20686,65.00,4155.00
20688,66.25,4153.75
20690,66.25,4155.00
20692,63.75,4155.00
20696,65.00,4155.00
20698,65.00,4156.25
20700,65.00,4155.00
20702,66.25,4155.00
20704,66.25,4155.00
20706,66.25,4153.75
20709,65.00,4153.75
20711,65.00,4155.00
20713,63.75,4155.00
20715,63.75,4155.00
20717,65.00,4156.25
20719,65.00,4153.75
20722,66.25,4155.00
20724,63.75,4155.00
20726,63.75,4155.00
20728,65.00,4153.75
20730,67.50,4155.00
20733,66.25,4155.00
20736,66.25,4153.75
20738,63.75,4155.00
20740,65.00,4155.00
20742,65.00,4155.00
20744,66.25,4153.75
20747,66.25,4155.00
20749,66.25,4155.00
20751,65.00,4155.00
20753,65.00,4155.00
20755,65.00,4156.25
20757,63.75,4155.00
20760,65.00,4151.25
20762,147.50,4155.00
20764,67.50,4153.75
20766,66.25,4155.00
20768,66.25,4155.00
20771,65.00,4155.00
20773,65.00,4153.75
20775,66.25,4155.00
20777,66.25,4155.00
20780,65.00,4155.00
20782,66.25,4153.75
20785,65.00,4155.00
20787,66.25,4153.75
20789,65.00,4155.00
20791,63.75,4153.75
20793,67.50,4155.00
20796,66.25,4155.00
20798,63.75,4155.00
20800,66.25,4153.75
20802,66.25,4155.00
20804,65.00,4153.75
20806,65.00,4155.00
20809,63.75,4153.75
20811,66.25,4155.00
20813,63.75,4155.00
20815,66.25,4153.75
20817,66.25,4153.75
20819,65.00,4153.75
20823,65.00,4153.75
20825,67.50,4153.75
20827,66.25,4153.75
20829,66.25,4153.75
20831,65.00,4155.00
20834,65.00,4153.75
20836,65.00,4155.00
20838,65.00,4155.00
20840,65.00,4156.25
20842,66.25,4153.75
20844,65.00,4155.00
20847,66.25,4153.75
20849,65.00,4155.00
20851,65.00,4155.00
20853,65.00,4155.00
20855,66.25,4155.00
20857,66.25,4155.00
20860,66.25,4153.75
20862,66.25,4153.75
20865,65.00,4153.75
20867,65.00,4153.75
20869,65.00,4153.75
20872,66.25,4155.00
20874,65.00,4153.75
20876,65.00,4153.75
20878,66.25,4155.00
20880,65.00,4153.75
20882,65.00,4155.00
20885,65.00,4153.75
20887,65.00,4155.00
20889,63.75,4153.75
20891,65.00,4155.00
20893,63.75,4155.00
20895,66.25,4155.00
20898,63.75,4153.75
20900,66.25,4155.00
20902,63.75,4155.00
20904,65.00,4155.00
20907,65.00,4153.75
20910,63.75,4155.00
20912,65.00,4155.00
20914,65.00,4155.00
20916,65.00,4155.00
20918,65.00,4155.00
20920,63.75,4155.00
20923,65.00,4153.75
20925,65.00,4155.00
20927,65.00,4156.25
20929,65.00,4153.75
20931,65.00,4155.00
20933,65.00,4153.75
20936,63.75,4155.00
20938,65.00,4155.00
20940,66.25,4155.00
20942,66.25,4153.75
20944,66.25,4153.75
20947,65.00,4155.00
20950,66.25,4155.00
20952,65.00,4153.75
20954,65.00,4153.75
20956,63.75,4153.75
20958,66.25,4155.00
20961,66.25,4153.75
20963,66.25,4155.00
20965,65.00,4153.75
20967,65.00,4156.25
20969,65.00,4156.25
20972,65.00,4155.00
20974,63.75,4155.00
20976,66.25,4155.00
20978,65.00,4153.75
20980,65.00,4155.00
20982,63.75,4153.75
20985,65.00,4155.00
20987,65.00,4155.00
20989,66.25,4155.00
20992,65.00,4155.00
20994,65.00,4153.75
20996,66.25,4153.75
20999,65.00,4156.25
21001,63.75,4155.00
21003,65.00,4155.00
21005,65.00,4155.00
21007,63.75,4153.75
21010,65.00,4155.00
21012,63.75,4155.00
21014,65.00,4155.00
21016,65.00,4153.75
21018,66.25,4153.75
21020,66.25,4156.25
21023,65.00,4153.75
21025,65.00,4155.00
21027,63.75,4155.00
21029,65.00,4155.00
21031,65.00,4155.00
21033,65.00,4156.25
21037,65.00,4156.25
21039,66.25,4155.00
21041,65.00,4153.75
21043,63.75,4153.75
21045,65.00,4155.00
21048,65.00,4155.00
21050,65.00,4155.00
21052,63.75,4153.75
21054,66.25,4155.00
21056,63.75,4156.25
21058,65.00,4155.00
21061,66.25,4155.00
21063,65.00,4155.00
21065,66.25,4155.00
21067,63.75,4155.00
21069,66.25,4155.00
21071,63.75,4155.00
21074,66.25,4155.00
21076,65.00,4155.00
21079,65.00,4153.75
21081,65.00,4155.00
21083,66.25,4155.00
21086,66.25,4156.25
21088,66.25,4155.00
21090,65.00,4153.75
21092,63.75,4153.75
21094,66.25,4155.00
21096,66.25,4153.75
21099,65.00,4153.75
21101,62.50,4155.00
21103,65.00,4153.75
21105,66.25,4155.00
21107,65.00,4155.00
21109,66.25,4155.00
21112,65.00,4155.00
21114,65.00,4155.00
21116,65.00,4155.00
21118,65.00,4153.75
21121,66.25,4153.75
21124,66.25,4155.00
21126,65.00,4156.25
21128,65.00,4155.00
21130,66.25,4153.75
21132,66.25,4153.75
21134,66.25,4155.00
21137,66.25,4155.00
21139,66.25,4153.75
21141,63.75,4153.75
21143,65.00,4155.00
21145,65.00,4153.75
21148,63.75,4153.75
21150,65.00,4156.25
21152,65.00,4155.00
21154,63.75,4155.00
21156,65.00,4155.00
21158,65.00,4155.00
21161,65.00,4155.00
21164,66.25,4153.75
21166,66.25,4153.75
21168,65.00,4155.00
21170,63.75,4155.00
21172,65.00,4155.00
21175,65.00,4155.00
21177,65.00,4155.00
21179,66.25,4155.00
21181,63.75,4155.00
21183,63.75,4155.00
21186,63.75,4155.00
21188,63.75,4155.00
21190,65.00,4155.00
21192,65.00,4153.75
21194,65.00,4155.00
21196,65.00,4155.00
21199,66.25,4155.00
21201,66.25,4155.00
21203,66.25,4155.00
21206,65.00,4155.00
21208,65.00,4155.00
21210,65.00,4155.00
21213,65.00,4153.75
21215,63.75,4153.75
21217,65.00,4155.00
21219,65.00,4155.00
21221,65.00,4155.00
21223,65.00,4153.75
21226,66.25,4155.00
21228,66.25,4155.00
21230,65.00,4155.00
21232,63.75,4155.00
21234,65.00,4155.00
21237,65.00,4155.00
21239,63.75,4155.00
21241,66.25,4155.00
21243,65.00,4156.25
21245,66.25,4156.25
21248,66.25,4155.00
21251,65.00,4155.00
21253,65.00,4153.75
21255,65.00,4153.75
21257,65.00,4155.00
21259,66.25,4153.75
21261,66.25,4155.00
21264,63.75,4155.00
21266,65.00,4155.00
21268,65.00,4153.75
21270,65.00,4155.00
21272,65.00,4153.75
21275,66.25,4155.00
21277,67.50,4153.75
21279,66.25,4155.00
21281,62.50,4155.00
21283,65.00,4155.00
21285,65.00,4153.75
21288,66.25,4153.75
21291,65.00,4155.00
21293,63.75,4155.00
21295,65.00,4155.00
21297,63.75,4153.75
21299,65.00,4153.75
21302,63.75,4155.00
21304,65.00,4153.75
21306,65.00,4155.00
21308,66.25,4153.75
21310,66.25,4155.00
21313,65.00,4155.00
21315,66.25,4155.00
21317,65.00,4153.75
21319,65.00,4153.75
21321,66.25,4153.75
21323,66.25,4153.75
21326,66.25,4153.75
21328,66.25,4153.75
21330,66.25,4155.00
21332,66.25,4155.00
21335,67.50,4155.00
21338,66.25,4153.75
21340,66.25,4153.75
21342,66.25,4153.75
21344,65.00,4155.00
21346,66.25,4152.50
21348,66.25,4153.75
21351,66.25,4155.00
21353,65.00,4153.75
21355,65.00,4155.00
21357,65.00,4153.75
21359,65.00,4155.00
21362,66.25,4153.75
21364,66.25,4153.75
21366,67.50,4153.75
21368,66.25,4153.75
21370,66.25,4155.00
21372,66.25,4155.00
21376,65.00,4153.75
21378,65.00,4155.00
21380,66.25,4155.00
21382,65.00,4155.00
21384,65.00,4155.00
21387,66.25,4153.75
21389,65.00,4155.00
21391,63.75,4153.75
21393,65.00,4155.00
