Timestamp, Amps
2021-02-22 15:52:27.855331,0.0004
2021-02-22 15:52:27.856332,-0.0004
2021-02-22 15:52:27.856702,0.0
2021-02-22 15:52:27.857150,0.0004
2021-02-22 15:52:27.857979,-0.0004
2021-02-22 15:52:27.858691,-0.0004
2021-02-22 15:52:27.859492,0.0
2021-02-22 15:52:27.860437,-0.00081
2021-02-22 15:52:27.860955,-0.0004
2021-02-22 15:52:27.862128,0.0
2021-02-22 15:52:27.862557,0.0
2021-02-22 15:52:27.863056,-0.0004
2021-02-22 15:52:27.864167,0.0
2021-02-22 15:52:27.864671,0.0
2021-02-22 15:52:27.865335,-0.0004
2021-02-22 15:52:27.866077,0.0004
2021-02-22 15:52:27.866788,-0.0004
2021-02-22 15:52:27.867430,-0.0004
2021-02-22 15:52:27.868183,0.0004
2021-02-22 15:52:27.869142,0.0
2021-02-22 15:52:27.869662,-0.00081
2021-02-22 15:52:27.870295,0.0
2021-02-22 15:52:27.871127,0.0
2021-02-22 15:52:27.871908,0.0
2021-02-22 15:52:27.872583,0.0004
2021-02-22 15:52:27.873629,0.0
2021-02-22 15:52:27.874130,0.0
2021-02-22 15:52:27.874679,0.0
2021-02-22 15:52:27.875264,0.0
2021-02-22 15:52:27.875944,-0.0004
2021-02-22 15:52:27.876713,0.0
2021-02-22 15:52:27.877344,-0.0004
2021-02-22 15:52:27.878058,0.0
2021-02-22 15:52:27.878768,-0.0004
2021-02-22 15:52:27.879699,0.0004
2021-02-22 15:52:27.880220,0.0
2021-02-22 15:52:27.881148,0.0
2021-02-22 15:52:27.881792,-0.0004
2021-02-22 15:52:27.882448,0.0
2021-02-22 15:52:27.883467,0.0
2021-02-22 15:52:27.883954,0.0004
2021-02-22 15:52:27.884755,0.0004
2021-02-22 15:52:27.885478,-0.0004
2021-02-22 15:52:27.886132,-0.0004
2021-02-22 15:52:27.886876,0.0
2021-02-22 15:52:27.887602,0.0
2021-02-22 15:52:27.888628,0.0
2021-02-22 15:52:27.889056,0.0
2021-02-22 15:52:27.889885,0.0
2021-02-22 15:52:27.890481,0.0
2021-02-22 15:52:27.891257,-0.0004
2021-02-22 15:52:27.892009,0.0
2021-02-22 15:52:27.892687,0.0
2021-02-22 15:52:27.893285,-0.0004
2021-02-22 15:52:27.894030,0.0
2021-02-22 15:52:27.894791,0.0
2021-02-22 15:52:27.895492,0.0
2021-02-22 15:52:27.896226,-0.0004
2021-02-22 15:52:27.896911,0.0
2021-02-22 15:52:27.897619,-0.0004
2021-02-22 15:52:27.898269,0.0
2021-02-22 15:52:27.899036,0.0
2021-02-22 15:52:27.899759,0.0
2021-02-22 15:52:27.900422,0.0
2021-02-22 15:52:27.901265,0.0
2021-02-22 15:52:27.901841,0.0
2021-02-22 15:52:27.902797,-0.0004
2021-02-22 15:52:27.903322,0.0004
2021-02-22 15:52:27.904305,-0.0004
2021-02-22 15:52:27.904910,0.0004
2021-02-22 15:52:27.905571,0.0004
2021-02-22 15:52:27.906188,0.0
2021-02-22 15:52:27.906871,0.0
2021-02-22 15:52:27.907697,0.0
2021-02-22 15:52:27.908242,0.0
2021-02-22 15:52:27.909132,0.0004
2021-02-22 15:52:27.909787,-0.0004
2021-02-22 15:52:27.910461,0.0004
2021-02-22 15:52:27.911594,0.0
2021-02-22 15:52:27.912141,-0.0004
2021-02-22 15:52:27.912850,0.0
2021-02-22 15:52:27.913645,0.0
2021-02-22 15:52:27.914174,0.0
2021-02-22 15:52:27.915004,0.0
2021-02-22 15:52:27.915598,-0.0004
2021-02-22 15:52:27.916237,0.0004
2021-02-22 15:52:27.917489,0.0
2021-02-22 15:52:27.917812,0.0
2021-02-22 15:52:27.918505,0.0
2021-02-22 15:52:27.919251,-0.0004
2021-02-22 15:52:27.919933,0.0
2021-02-22 15:52:27.920723,-0.0004
2021-02-22 15:52:27.921403,0.0
2021-02-22 15:52:27.922541,-0.0004
2021-02-22 15:52:27.922877,-0.0004
2021-02-22 15:52:27.923381,-0.0004
2021-02-22 15:52:27.924208,0.0
2021-02-22 15:52:27.924955,-0.0004
2021-02-22 15:52:27.925584,0.0
2021-02-22 15:52:27.926421,-0.0004
2021-02-22 15:52:27.927006,0.0
2021-02-22 15:52:27.928281,-0.0004
2021-02-22 15:52:27.928651,0.0
2021-02-22 15:52:27.929333,0.0
2021-02-22 15:52:27.930070,0.0
2021-02-22 15:52:27.930753,0.0
2021-02-22 15:52:27.931540,-0.0004
2021-02-22 15:52:27.932215,0.0004
2021-02-22 15:52:27.932885,0.0
2021-02-22 15:52:27.933565,0.0
2021-02-22 15:52:27.934423,0.0
2021-02-22 15:52:27.935019,0.0
2021-02-22 15:52:27.935726,0.0
2021-02-22 15:52:27.936484,0.0
2021-02-22 15:52:27.937132,0.0
2021-02-22 15:52:27.937947,0.0004
2021-02-22 15:52:27.938508,0.0
2021-02-22 15:52:27.939288,0.0
2021-02-22 15:52:27.939961,0.0
2021-02-22 15:52:27.940748,-0.0004
2021-02-22 15:52:27.941439,0.0
2021-02-22 15:52:27.942390,-0.0004
2021-02-22 15:52:27.942920,-0.0004
2021-02-22 15:52:27.943606,0.0
2021-02-22 15:52:27.944446,0.0
2021-02-22 15:52:27.945046,-0.00081
2021-02-22 15:52:27.945885,0.0
2021-02-22 15:52:27.946665,0.0
2021-02-22 15:52:27.947371,0.0
2021-02-22 15:52:27.948027,-0.0004
2021-02-22 15:52:27.948756,0.0
2021-02-22 15:52:27.949388,-0.0004
2021-02-22 15:52:27.950062,0.0
2021-02-22 15:52:27.951178,-0.0004
2021-02-22 15:52:27.951659,0.0
2021-02-22 15:52:27.952377,0.0
2021-02-22 15:52:27.953106,0.0
2021-02-22 15:52:27.953847,-0.0004
2021-02-22 15:52:27.954401,0.0004
2021-02-22 15:52:27.974460,-0.0004
2021-02-22 15:52:27.974798,0.0
2021-02-22 15:52:27.975565,0.0
2021-02-22 15:52:27.976189,-0.0004
2021-02-22 15:52:27.976965,-0.00081
2021-02-22 15:52:27.977757,-0.0004
2021-02-22 15:52:27.978390,-0.0004
2021-02-22 15:52:27.979136,-0.0004
2021-02-22 15:52:27.979872,0.0
2021-02-22 15:52:27.980612,0.0
2021-02-22 15:52:27.981204,0.0
2021-02-22 15:52:27.982185,0.0004
2021-02-22 15:52:27.982827,0.0
2021-02-22 15:52:27.983329,0.0
2021-02-22 15:52:27.984147,-0.0004
2021-02-22 15:52:27.984766,0.0
2021-02-22 15:52:27.985588,0.0004
2021-02-22 15:52:27.986259,-0.0004
2021-02-22 15:52:27.986977,0.0
2021-02-22 15:52:27.987694,0.0
2021-02-22 15:52:27.988306,-0.0004
2021-02-22 15:52:27.989252,0.0
2021-02-22 15:52:27.989757,0.0004
2021-02-22 15:52:27.990485,-0.0004
2021-02-22 15:52:27.991153,0.0
2021-02-22 15:52:27.992064,0.0
2021-02-22 15:52:27.992814,0.0004
2021-02-22 15:52:27.993491,0.0
2021-02-22 15:52:27.994215,0.0
2021-02-22 15:52:27.994861,0.0004
2021-02-22 15:52:27.995751,-0.0004
2021-02-22 15:52:27.996414,0.0
2021-02-22 15:52:27.996969,0.0004
2021-02-22 15:52:27.997803,-0.00081
2021-02-22 15:52:27.998421,-0.0004
2021-02-22 15:52:27.999250,0.0004
2021-02-22 15:52:27.999859,-0.00081
2021-02-22 15:52:28.000701,-0.0004
2021-02-22 15:52:28.001275,0.0
2021-02-22 15:52:28.002212,0.0
2021-02-22 15:52:28.002879,0.0
2021-02-22 15:52:28.003590,-0.0004
2021-02-22 15:52:28.004288,0.0004
2021-02-22 15:52:28.005083,0.0004
2021-02-22 15:52:28.005896,0.0
2021-02-22 15:52:28.006467,0.0
2021-02-22 15:52:28.007198,-0.0004
2021-02-22 15:52:28.007965,0.0
2021-02-22 15:52:28.008825,-0.0004
2021-02-22 15:52:28.009375,0.0
2021-02-22 15:52:28.010158,-0.0004
2021-02-22 15:52:28.010793,0.0
2021-02-22 15:52:28.011608,0.0
2021-02-22 15:52:28.012187,0.0004
2021-02-22 15:52:28.013074,0.0
2021-02-22 15:52:28.013738,0.0004
2021-02-22 15:52:28.014397,0.0004
2021-02-22 15:52:28.015226,0.0
2021-02-22 15:52:28.015859,0.0
2021-02-22 15:52:28.016528,0.0
2021-02-22 15:52:28.017297,0.0
2021-02-22 15:52:28.018034,0.0
2021-02-22 15:52:28.018703,-0.0004
2021-02-22 15:52:28.019297,-0.0004
2021-02-22 15:52:28.020130,0.0
2021-02-22 15:52:28.020842,0.0
2021-02-22 15:52:28.021563,0.0
2021-02-22 15:52:28.022626,0.0
2021-02-22 15:52:28.023050,0.0
2021-02-22 15:52:28.023694,0.0004
2021-02-22 15:52:28.024982,-0.0004
2021-02-22 15:52:28.025295,0.0
2021-02-22 15:52:28.025826,0.0
2021-02-22 15:52:28.026552,-0.0004
2021-02-22 15:52:28.027300,-0.0004
2021-02-22 15:52:28.028008,0.0
2021-02-22 15:52:28.028779,0.0
2021-02-22 15:52:28.029512,0.0
2021-02-22 15:52:28.030113,0.0
2021-02-22 15:52:28.030825,0.0004
2021-02-22 15:52:28.031616,-0.0004
2021-02-22 15:52:28.032246,0.0
2021-02-22 15:52:28.033227,-0.0004
2021-02-22 15:52:28.033827,0.0004
2021-02-22 15:52:28.034617,0.0
2021-02-22 15:52:28.035143,0.0
2021-02-22 15:52:28.036191,0.0
2021-02-22 15:52:28.036585,-0.0004
2021-02-22 15:52:28.037277,0.0004
2021-02-22 15:52:28.038345,-0.0004
2021-02-22 15:52:28.038790,0.0
2021-02-22 15:52:28.039856,-0.0004
2021-02-22 15:52:28.040298,-0.0004
2021-02-22 15:52:28.040994,-0.0004
2021-02-22 15:52:28.041852,-0.0004
2021-02-22 15:52:28.042599,0.0
2021-02-22 15:52:28.043177,0.0
