timestamp,current,voltage
19272,2.50,5032.50
19275,0.00,5031.25
19277,0.00,5028.75
19279,1.25,5027.50
19281,0.00,5028.75
19283,1.25,5031.25
19287,1.25,5026.25
19289,1.25,5028.75
19291,1.25,5028.75
19293,-1.25,5031.25
19296,1.25,5031.25
19298,1.25,5028.75
19300,0.00,5027.50
19302,1.25,5028.75
19305,1.25,5030.00
19307,1.25,5031.25
19309,0.00,5031.25
19311,1.25,5030.00
19314,2.50,5027.50
19316,-1.25,5027.50
19318,1.25,5030.00
19320,0.00,5031.25
19322,1.25,5028.75
19325,1.25,5027.50
19328,1.25,5027.50
19330,0.00,5028.75
19332,0.00,5028.75
19335,1.25,5030.00
19337,0.00,5026.25
19339,0.00,5030.00
19341,0.00,5028.75
19343,0.00,5031.25
19346,0.00,5030.00
19348,2.50,5028.75
19350,0.00,5028.75
19352,0.00,5026.25
19354,2.50,5031.25
19357,2.50,5032.50
19359,1.25,5030.00
19361,0.00,5027.50
19363,0.00,5028.75
19366,2.50,5027.50
19368,0.00,5030.00
19371,1.25,5031.25
19373,1.25,5028.75
19376,2.50,5027.50
19378,1.25,5028.75
19380,1.25,5028.75
19382,2.50,5030.00
19384,0.00,5030.00
19387,1.25,5027.50
19389,1.25,5028.75
19391,1.25,5028.75
19393,1.25,5031.25
19396,0.00,5028.75
19398,0.00,5028.75
19400,0.00,5027.50
19402,0.00,5028.75
19404,1.25,5031.25
19407,0.00,5028.75
19409,-1.25,5028.75
19411,1.25,5027.50
19414,1.25,5030.00
19417,0.00,5031.25
19419,1.25,5031.25
19421,2.50,5027.50
19423,0.00,5027.50
19425,0.00,5030.00
19428,1.25,5032.50
19430,1.25,5030.00
19432,1.25,5028.75
19434,1.25,5027.50
19437,1.25,5028.75
19439,0.00,5030.00
19441,1.25,5031.25
19443,0.00,5028.75
19446,1.25,5028.75
19448,2.50,5027.50
19450,1.25,5030.00
19452,1.25,5031.25
19454,0.00,5030.00
19458,1.25,5028.75
19460,1.25,5027.50
19462,1.25,5030.00
19464,1.25,5030.00
19467,1.25,5031.25
19469,0.00,5028.75
19471,0.00,5028.75
19473,1.25,5027.50
19476,1.25,5030.00
19478,2.50,5032.50
19480,1.25,5027.50
19482,1.25,5027.50
19484,1.25,5028.75
19487,2.50,5030.00
19489,1.25,5031.25
19491,1.25,5031.25
19493,0.00,5030.00
19496,1.25,5027.50
19499,0.00,5027.50
19501,0.00,5030.00
19503,1.25,5032.50
19506,1.25,5028.75
19508,1.25,5027.50
19510,0.00,5026.25
19512,1.25,5028.75
19514,1.25,5032.50
19517,2.50,5027.50
19519,0.00,5030.00
19521,1.25,5028.75
19523,2.50,5031.25
19526,1.25,5031.25
19528,0.00,5030.00
19530,0.00,5027.50
19532,-1.25,5028.75
19535,0.00,5028.75
19537,1.25,5031.25
19539,1.25,5030.00
19542,0.00,5028.75
19544,0.00,5028.75
19547,0.00,5030.00
19549,1.25,5031.25
19551,1.25,5030.00
19553,3.75,5028.75
19556,1.25,5028.75
19558,2.50,5027.50
19560,0.00,5030.00
19562,1.25,5031.25
19564,0.00,5028.75
19567,1.25,5026.25
19569,0.00,5027.50
19571,0.00,5028.75
19573,1.25,5032.50
19575,1.25,5031.25
19578,1.25,5028.75
19580,1.25,5028.75
19582,2.50,5030.00
19585,0.00,5030.00
19588,1.25,5030.00
19590,0.00,5028.75
19592,1.25,5028.75
19594,0.00,5028.75
19597,1.25,5028.75
19599,1.25,5032.50
19601,0.00,5031.25
19603,2.50,5028.75
19605,1.25,5027.50
19608,2.50,5027.50
19610,0.00,5031.25
19612,0.00,5031.25
19614,1.25,5028.75
19617,1.25,5026.25
19619,1.25,5027.50
19621,1.25,5030.00
19623,1.25,5031.25
19627,2.50,5030.00
19629,0.00,5027.50
19631,1.25,5028.75
19633,-1.25,5030.00
19636,1.25,5030.00
19638,0.00,5028.75
19640,2.50,5028.75
19642,2.50,5028.75
19644,2.50,5031.25
19647,2.50,5031.25
19649,-1.25,5030.00
19651,1.25,5028.75
19653,0.00,5028.75
19656,1.25,5031.25
19658,1.25,5031.25
19660,0.00,5031.25
19662,0.00,5028.75
19665,2.50,5027.50
19667,0.00,5030.00
19670,1.25,5028.75
19672,2.50,5032.50
19674,1.25,5028.75
19677,1.25,5028.75
19679,1.25,5026.25
19681,1.25,5028.75
19683,0.00,5031.25
19686,0.00,5030.00
19688,0.00,5027.50
19690,1.25,5030.00
19692,0.00,5027.50
19694,0.00,5031.25
19697,1.25,5030.00
