Timestamp, Amps
2021-02-22 12:08:58.410521,2.659e-05
2021-02-22 12:08:58.411098,3.626e-05
2021-02-22 12:08:58.411588,3.949e-05
2021-02-22 12:08:58.412006,4.392e-05
2021-02-22 12:08:58.412436,3.949e-05
2021-02-22 12:08:58.412718,3.022e-05
2021-02-22 12:08:58.413000,2.901e-05
2021-02-22 12:08:58.413251,2.901e-05
2021-02-22 12:08:58.413499,2.7e-05
2021-02-22 12:08:58.413742,2.458e-05
2021-02-22 12:08:58.414354,2.377e-05
2021-02-22 12:08:58.414681,2.982e-05
2021-02-22 12:08:58.414895,3.223e-05
2021-02-22 12:08:58.415414,2.901e-05
2021-02-22 12:08:58.415779,2.861e-05
2021-02-22 12:08:58.416037,2.821e-05
2021-02-22 12:08:58.416561,3.183e-05
2021-02-22 12:08:58.416849,3.062e-05
2021-02-22 12:08:58.417328,2.982e-05
2021-02-22 12:08:58.417609,3.143e-05
2021-02-22 12:08:58.417932,3.264e-05
2021-02-22 12:08:58.418476,3.103e-05
2021-02-22 12:08:58.418766,2.941e-05
2021-02-22 12:08:58.419393,2.941e-05
2021-02-22 12:08:58.419754,2.901e-05
2021-02-22 12:08:58.420023,3.022e-05
2021-02-22 12:08:58.420528,2.982e-05
2021-02-22 12:08:58.420854,2.941e-05
2021-02-22 12:08:58.421329,2.78e-05
2021-02-22 12:08:58.421782,2.74e-05
2021-02-22 12:08:58.422524,2.458e-05
2021-02-22 12:08:58.422875,2.538e-05
2021-02-22 12:08:58.423068,2.377e-05
2021-02-22 12:08:58.423333,2.74e-05
2021-02-22 12:08:58.423578,3.143e-05
2021-02-22 12:08:58.423899,3.304e-05
2021-02-22 12:08:58.424474,2.941e-05
2021-02-22 12:08:58.424862,2.901e-05
2021-02-22 12:08:58.425378,3.062e-05
2021-02-22 12:08:58.425774,3.223e-05
2021-02-22 12:08:58.426050,3.143e-05
2021-02-22 12:08:58.426314,2.901e-05
2021-02-22 12:08:58.426645,3.022e-05
2021-02-22 12:08:58.427454,3.103e-05
2021-02-22 12:08:58.427944,3.143e-05
2021-02-22 12:08:58.428519,2.982e-05
2021-02-22 12:08:58.429022,2.498e-05
2021-02-22 12:08:58.429362,2.982e-05
2021-02-22 12:08:58.429678,2.861e-05
2021-02-22 12:08:58.429909,2.901e-05
2021-02-22 12:08:58.430217,2.861e-05
2021-02-22 12:08:58.430690,2.861e-05
2021-02-22 12:08:58.431209,3.264e-05
2021-02-22 12:08:58.431598,3.183e-05
2021-02-22 12:08:58.431981,3.505e-05
2021-02-22 12:08:58.432427,3.465e-05
2021-02-22 12:08:58.432774,3.183e-05
2021-02-22 12:08:58.433202,3.022e-05
2021-02-22 12:08:58.433432,2.659e-05
2021-02-22 12:08:58.433893,2.538e-05
2021-02-22 12:08:58.434432,2.538e-05
2021-02-22 12:08:58.435092,2.7e-05
2021-02-22 12:08:58.435550,2.941e-05
2021-02-22 12:08:58.435795,2.982e-05
2021-02-22 12:08:58.436011,3.183e-05
2021-02-22 12:08:58.436272,3.385e-05
2021-02-22 12:08:58.436470,3.465e-05
2021-02-22 12:08:58.436743,3.143e-05
2021-02-22 12:08:58.437096,2.982e-05
2021-02-22 12:08:58.437675,2.861e-05
2021-02-22 12:08:58.437981,2.941e-05
2021-02-22 12:08:58.438290,2.861e-05
2021-02-22 12:08:58.438616,3.022e-05
2021-02-22 12:08:58.439024,2.74e-05
2021-02-22 12:08:58.439483,2.901e-05
2021-02-22 12:08:58.439783,2.821e-05
2021-02-22 12:08:58.440136,3.223e-05
2021-02-22 12:08:58.440543,3.143e-05
2021-02-22 12:08:58.441063,2.7e-05
2021-02-22 12:08:58.441449,2.498e-05
2021-02-22 12:08:58.441828,2.538e-05
2021-02-22 12:08:58.442250,3.022e-05
2021-02-22 12:08:58.442620,3.264e-05
2021-02-22 12:08:58.442983,3.586e-05
2021-02-22 12:08:58.443280,3.022e-05
2021-02-22 12:08:58.443781,2.982e-05
2021-02-22 12:08:58.444130,3.062e-05
2021-02-22 12:08:58.444344,2.901e-05
2021-02-22 12:08:58.444813,3.022e-05
2021-02-22 12:08:58.445258,2.901e-05
2021-02-22 12:08:58.445603,2.7e-05
2021-02-22 12:08:58.445861,2.619e-05
2021-02-22 12:08:58.446370,2.821e-05
2021-02-22 12:08:58.446799,2.78e-05
2021-02-22 12:08:58.447115,2.74e-05
2021-02-22 12:08:58.447318,2.74e-05
2021-02-22 12:08:58.447745,3.103e-05
2021-02-22 12:08:58.448250,3.304e-05
2021-02-22 12:08:58.448615,3.143e-05
2021-02-22 12:08:58.448861,2.538e-05
2021-02-22 12:08:58.449252,3.022e-05
2021-02-22 12:08:58.449799,2.901e-05
2021-02-22 12:08:58.450040,3.062e-05
2021-02-22 12:08:58.450412,3.183e-05
2021-02-22 12:08:58.450852,3.062e-05
2021-02-22 12:08:58.451320,3.223e-05
2021-02-22 12:08:58.451718,3.626e-05
2021-02-22 12:08:58.452052,3.022e-05
2021-02-22 12:08:58.452375,2.78e-05
2021-02-22 12:08:58.452847,2.7e-05
2021-02-22 12:08:58.453241,2.821e-05
2021-02-22 12:08:58.453516,2.901e-05
2021-02-22 12:08:58.453938,2.78e-05
2021-02-22 12:08:58.454639,2.861e-05
2021-02-22 12:08:58.454902,2.659e-05
2021-02-22 12:08:58.455172,3.022e-05
2021-02-22 12:08:58.455661,3.103e-05
2021-02-22 12:08:58.456014,3.505e-05
2021-02-22 12:08:58.456241,3.505e-05
2021-02-22 12:08:58.456628,3.385e-05
2021-02-22 12:08:58.457134,3.264e-05
2021-02-22 12:08:58.457602,3.264e-05
2021-02-22 12:08:58.457853,2.982e-05
2021-02-22 12:08:58.458300,2.74e-05
2021-02-22 12:08:58.458743,2.498e-05
2021-02-22 12:08:58.459156,2.377e-05
2021-02-22 12:08:58.459517,2.659e-05
2021-02-22 12:08:58.459776,2.619e-05
2021-02-22 12:08:58.460312,2.901e-05
2021-02-22 12:08:58.460669,2.78e-05
2021-02-22 12:08:58.461111,2.821e-05
2021-02-22 12:08:58.461330,3.223e-05
2021-02-22 12:08:58.461782,3.344e-05
2021-02-22 12:08:58.462180,3.505e-05
2021-02-22 12:08:58.462602,3.103e-05
2021-02-22 12:08:58.463041,2.458e-05
2021-02-22 12:08:58.463419,2.377e-05
2021-02-22 12:08:58.463715,2.377e-05
2021-02-22 12:08:58.464242,2.337e-05
2021-02-22 12:08:58.464603,2.579e-05
2021-02-22 12:08:58.465097,2.7e-05
2021-02-22 12:08:58.465310,3.103e-05
2021-02-22 12:08:58.465636,3.183e-05
2021-02-22 12:08:58.466180,3.143e-05
2021-02-22 12:08:58.466435,2.941e-05
2021-02-22 12:08:58.466801,2.821e-05
2021-02-22 12:08:58.467173,3.062e-05
2021-02-22 12:08:58.467680,3.264e-05
2021-02-22 12:08:58.467962,3.103e-05
2021-02-22 12:08:58.468430,3.103e-05
2021-02-22 12:08:58.468639,3.143e-05
2021-02-22 12:08:58.469122,2.982e-05
2021-02-22 12:08:58.469570,3.143e-05
2021-02-22 12:08:58.469815,3.344e-05
2021-02-22 12:08:58.470225,3.183e-05
2021-02-22 12:08:58.470596,2.821e-05
2021-02-22 12:08:58.471467,2.861e-05
2021-02-22 12:08:58.471705,2.7e-05
2021-02-22 12:08:58.471907,2.78e-05
2021-02-22 12:08:58.472161,2.74e-05
2021-02-22 12:08:58.472603,3.304e-05
2021-02-22 12:08:58.473277,3.062e-05
2021-02-22 12:08:58.473570,3.022e-05
2021-02-22 12:08:58.473772,2.901e-05
2021-02-22 12:08:58.474240,2.982e-05
2021-02-22 12:08:58.474603,2.861e-05
2021-02-22 12:08:58.474940,3.062e-05
2021-02-22 12:08:58.475342,3.546e-05
2021-02-22 12:08:58.475752,3.465e-05
2021-02-22 12:08:58.476177,3.062e-05
2021-02-22 12:08:58.476515,2.458e-05
2021-02-22 12:08:58.477155,2.659e-05
2021-02-22 12:08:58.477453,2.498e-05
2021-02-22 12:08:58.477680,2.74e-05
2021-02-22 12:08:58.478225,2.901e-05
2021-02-22 12:08:58.478479,3.304e-05
2021-02-22 12:08:58.478879,3.223e-05
2021-02-22 12:08:58.479387,3.425e-05
2021-02-22 12:08:58.479627,2.901e-05
2021-02-22 12:08:58.480252,2.579e-05
2021-02-22 12:08:58.480657,2.498e-05
2021-02-22 12:08:58.481084,2.377e-05
2021-02-22 12:08:58.481496,2.297e-05
2021-02-22 12:08:58.481861,2.74e-05
2021-02-22 12:08:58.482152,3.022e-05
2021-02-22 12:08:58.482400,3.062e-05
2021-02-22 12:08:58.482891,2.901e-05
2021-02-22 12:08:58.483370,2.74e-05
2021-02-22 12:08:58.483673,3.103e-05
2021-02-22 12:08:58.483980,3.062e-05
2021-02-22 12:08:58.484429,3.183e-05
2021-02-22 12:08:58.484818,3.143e-05
2021-02-22 12:08:58.485279,2.901e-05
2021-02-22 12:08:58.485795,2.659e-05
2021-02-22 12:08:58.486179,2.861e-05
2021-02-22 12:08:58.486459,2.982e-05
2021-02-22 12:08:58.486753,2.901e-05
2021-02-22 12:08:58.487096,2.78e-05
2021-02-22 12:08:58.487606,2.659e-05
2021-02-22 12:08:58.487936,2.297e-05
2021-02-22 12:08:58.488376,2.821e-05
2021-02-22 12:08:58.488594,2.7e-05
2021-02-22 12:08:58.489031,3.062e-05
2021-02-22 12:08:58.489398,3.264e-05
2021-02-22 12:08:58.489799,3.385e-05
2021-02-22 12:08:58.490503,3.546e-05
2021-02-22 12:08:58.490853,3.505e-05
2021-02-22 12:08:58.491124,3.344e-05
2021-02-22 12:08:58.491421,3.143e-05
2021-02-22 12:08:58.491836,2.901e-05
2021-02-22 12:08:58.492242,2.538e-05
2021-02-22 12:08:58.492529,2.659e-05
2021-02-22 12:08:58.492930,3.062e-05
2021-02-22 12:08:58.493500,2.7e-05
2021-02-22 12:08:58.493833,2.941e-05
2021-02-22 12:08:58.494308,3.425e-05
2021-02-22 12:08:58.494642,3.385e-05
2021-02-22 12:08:58.495018,3.143e-05
2021-02-22 12:08:58.495539,3.062e-05
2021-02-22 12:08:58.495982,2.901e-05
2021-02-22 12:08:58.496452,2.861e-05
2021-02-22 12:08:58.496843,2.74e-05
2021-02-22 12:08:58.497371,2.498e-05
2021-02-22 12:08:58.497679,2.458e-05
2021-02-22 12:08:58.498012,2.579e-05
2021-02-22 12:08:58.498363,2.7e-05
2021-02-22 12:08:58.498663,3.022e-05
2021-02-22 12:08:58.498899,3.304e-05
2021-02-22 12:08:58.499298,3.505e-05
2021-02-22 12:08:58.499618,2.901e-05
2021-02-22 12:08:58.500096,2.74e-05
2021-02-22 12:08:58.500459,2.74e-05
2021-02-22 12:08:58.500833,3.103e-05
2021-02-22 12:08:58.501178,3.385e-05
2021-02-22 12:08:58.501469,3.223e-05
2021-02-22 12:08:58.502058,2.74e-05
2021-02-22 12:08:58.502436,2.74e-05
2021-02-22 12:08:58.502847,2.861e-05
2021-02-22 12:08:58.503276,3.103e-05
2021-02-22 12:08:58.525275,2.619e-05
2021-02-22 12:08:58.525888,3.062e-05
2021-02-22 12:08:58.526315,2.901e-05
2021-02-22 12:08:58.526997,2.78e-05
2021-02-22 12:08:58.527455,3.062e-05
2021-02-22 12:08:58.527992,2.74e-05
2021-02-22 12:08:58.528565,2.579e-05
2021-02-22 12:08:58.529059,2.982e-05
2021-02-22 12:08:58.529379,2.861e-05
2021-02-22 12:08:58.529684,2.982e-05
2021-02-22 12:08:58.529930,2.901e-05
2021-02-22 12:08:58.530311,2.74e-05
2021-02-22 12:08:58.530586,2.941e-05
2021-02-22 12:08:58.530968,3.223e-05
2021-02-22 12:08:58.531565,3.546e-05
2021-02-22 12:08:58.532173,3.062e-05
2021-02-22 12:08:58.532779,3.385e-05
2021-02-22 12:08:58.533279,2.861e-05
2021-02-22 12:08:58.533605,3.223e-05
2021-02-22 12:08:58.534119,3.062e-05
2021-02-22 12:08:58.534409,3.264e-05
2021-02-22 12:08:58.534727,2.941e-05
2021-02-22 12:08:58.534946,3.143e-05
2021-02-22 12:08:58.535416,3.747e-05
2021-02-22 12:08:58.535804,3.264e-05
2021-02-22 12:08:58.536137,3.143e-05
2021-02-22 12:08:58.536453,3.022e-05
2021-02-22 12:08:58.537033,3.103e-05
2021-02-22 12:08:58.537314,2.821e-05
2021-02-22 12:08:58.537897,2.74e-05
2021-02-22 12:08:58.538598,2.659e-05
2021-02-22 12:08:58.538982,2.377e-05
2021-02-22 12:08:58.539337,2.216e-05
2021-02-22 12:08:58.539551,2.377e-05
2021-02-22 12:08:58.539893,2.901e-05
2021-02-22 12:08:58.540182,2.982e-05
2021-02-22 12:08:58.540581,2.861e-05
2021-02-22 12:08:58.540809,3.385e-05
2021-02-22 12:08:58.541078,3.344e-05
2021-02-22 12:08:58.541386,3.264e-05
2021-02-22 12:08:58.541690,3.304e-05
2021-02-22 12:08:58.541865,2.74e-05
2021-02-22 12:08:58.542233,2.74e-05
2021-02-22 12:08:58.542551,2.538e-05
2021-02-22 12:08:58.542892,2.659e-05
2021-02-22 12:08:58.543203,2.579e-05
2021-02-22 12:08:58.543704,2.861e-05
2021-02-22 12:08:58.544014,2.941e-05
2021-02-22 12:08:58.544327,3.062e-05
2021-02-22 12:08:58.544784,3.103e-05
2021-02-22 12:08:58.544989,3.022e-05
2021-02-22 12:08:58.545192,2.901e-05
2021-02-22 12:08:58.545436,3.062e-05
2021-02-22 12:08:58.545758,2.901e-05
2021-02-22 12:08:58.546189,2.7e-05
2021-02-22 12:08:58.546479,3.022e-05
2021-02-22 12:08:58.546862,3.022e-05
2021-02-22 12:08:58.547093,3.425e-05
2021-02-22 12:08:58.547367,3.062e-05
2021-02-22 12:08:58.547646,2.982e-05
2021-02-22 12:08:58.547859,2.941e-05
2021-02-22 12:08:58.548363,2.941e-05
2021-02-22 12:08:58.548614,2.78e-05
2021-02-22 12:08:58.549235,2.78e-05
2021-02-22 12:08:58.549611,2.7e-05
2021-02-22 12:08:58.549980,2.579e-05
2021-02-22 12:08:58.550294,2.659e-05
2021-02-22 12:08:58.550532,3.183e-05
2021-02-22 12:08:58.551100,3.586e-05
2021-02-22 12:08:58.551372,3.304e-05
2021-02-22 12:08:58.551780,2.982e-05
2021-02-22 12:08:58.552223,2.982e-05
2021-02-22 12:08:58.552589,3.143e-05
2021-02-22 12:08:58.552993,2.941e-05
2021-02-22 12:08:58.553390,2.619e-05
2021-02-22 12:08:58.553731,2.498e-05
2021-02-22 12:08:58.554274,2.78e-05
2021-02-22 12:08:58.554737,3.183e-05
2021-02-22 12:08:58.555099,3.385e-05
2021-02-22 12:08:58.555433,3.586e-05
2021-02-22 12:08:58.555592,2.7e-05
2021-02-22 12:08:58.556129,2.901e-05
2021-02-22 12:08:58.556661,2.74e-05
2021-02-22 12:08:58.556923,3.022e-05
2021-02-22 12:08:58.557350,2.821e-05
2021-02-22 12:08:58.557662,2.941e-05
2021-02-22 12:08:58.558007,2.659e-05
2021-02-22 12:08:58.558395,2.861e-05
2021-02-22 12:08:58.558747,2.901e-05
2021-02-22 12:08:58.559191,2.861e-05
2021-02-22 12:08:58.559645,2.861e-05
2021-02-22 12:08:58.559910,2.901e-05
2021-02-22 12:08:58.560308,2.498e-05
2021-02-22 12:08:58.560853,2.982e-05
2021-02-22 12:08:58.561278,3.103e-05
2021-02-22 12:08:58.561678,3.344e-05
2021-02-22 12:08:58.562151,3.707e-05
2021-02-22 12:08:58.562421,3.385e-05
2021-02-22 12:08:58.562679,2.78e-05
2021-02-22 12:08:58.563404,2.055e-05
2021-02-22 12:08:58.563751,2.216e-05
2021-02-22 12:08:58.564062,2.377e-05
2021-02-22 12:08:58.564321,2.78e-05
2021-02-22 12:08:58.564792,2.901e-05
2021-02-22 12:08:58.565193,3.425e-05
2021-02-22 12:08:58.565576,2.982e-05
2021-02-22 12:08:58.566020,3.183e-05
2021-02-22 12:08:58.566322,2.901e-05
2021-02-22 12:08:58.566733,3.103e-05
2021-02-22 12:08:58.567171,2.861e-05
2021-02-22 12:08:58.567542,2.7e-05
2021-02-22 12:08:58.567767,2.941e-05
2021-02-22 12:08:58.568396,2.982e-05
2021-02-22 12:08:58.568746,2.74e-05
2021-02-22 12:08:58.569234,3.223e-05
2021-02-22 12:08:58.569637,3.344e-05
2021-02-22 12:08:58.570096,3.344e-05
2021-02-22 12:08:58.570533,2.941e-05
2021-02-22 12:08:58.570932,2.619e-05
2021-02-22 12:08:58.571254,2.458e-05
2021-02-22 12:08:58.571627,2.498e-05
2021-02-22 12:08:58.572016,2.74e-05
2021-02-22 12:08:58.572372,2.941e-05
2021-02-22 12:08:58.572631,2.861e-05
2021-02-22 12:08:58.572940,2.861e-05
2021-02-22 12:08:58.573259,3.344e-05
2021-02-22 12:08:58.573647,3.425e-05
2021-02-22 12:08:58.574127,3.062e-05
2021-02-22 12:08:58.574543,2.74e-05
2021-02-22 12:08:58.575148,2.78e-05
2021-02-22 12:08:58.575496,2.941e-05
2021-02-22 12:08:58.575991,2.901e-05
2021-02-22 12:08:58.576328,2.619e-05
2021-02-22 12:08:58.576543,2.498e-05
2021-02-22 12:08:58.576888,2.579e-05
2021-02-22 12:08:58.577567,2.78e-05
2021-02-22 12:08:58.577915,3.062e-05
2021-02-22 12:08:58.578303,3.385e-05
2021-02-22 12:08:58.578590,3.505e-05
2021-02-22 12:08:58.578852,2.901e-05
2021-02-22 12:08:58.579400,2.821e-05
2021-02-22 12:08:58.579794,2.538e-05
2021-02-22 12:08:58.580308,2.7e-05
2021-02-22 12:08:58.580695,2.7e-05
2021-02-22 12:08:58.581058,2.821e-05
2021-02-22 12:08:58.581321,2.901e-05
2021-02-22 12:08:58.581736,2.941e-05
2021-02-22 12:08:58.581942,3.143e-05
2021-02-22 12:08:58.582419,3.183e-05
2021-02-22 12:08:58.582890,3.103e-05
2021-02-22 12:08:58.583216,3.062e-05
2021-02-22 12:08:58.583620,2.7e-05
2021-02-22 12:08:58.584078,2.538e-05
2021-02-22 12:08:58.584417,2.821e-05
2021-02-22 12:08:58.584716,2.941e-05
2021-02-22 12:08:58.585141,3.022e-05
2021-02-22 12:08:58.585473,2.377e-05
2021-02-22 12:08:58.586083,2.821e-05
2021-02-22 12:08:58.586491,2.901e-05
2021-02-22 12:08:58.586756,2.821e-05
2021-02-22 12:08:58.587112,3.465e-05
2021-02-22 12:08:58.587434,3.465e-05
2021-02-22 12:08:58.587960,3.425e-05
2021-02-22 12:08:58.588422,3.022e-05
2021-02-22 12:08:58.588690,2.78e-05
2021-02-22 12:08:58.589042,2.78e-05
2021-02-22 12:08:58.589412,2.861e-05
2021-02-22 12:08:58.589677,3.022e-05
2021-02-22 12:08:58.590277,3.223e-05
2021-02-22 12:08:58.590747,3.183e-05
2021-02-22 12:08:58.591041,2.982e-05
2021-02-22 12:08:58.591410,3.022e-05
2021-02-22 12:08:58.591756,2.982e-05
2021-02-22 12:08:58.592408,2.982e-05
2021-02-22 12:08:58.592815,3.143e-05
2021-02-22 12:08:58.593357,3.103e-05
2021-02-22 12:08:58.593986,2.619e-05
2021-02-22 12:08:58.594306,2.659e-05
2021-02-22 12:08:58.594708,2.74e-05
2021-02-22 12:08:58.594901,2.941e-05
2021-02-22 12:08:58.595357,2.861e-05
2021-02-22 12:08:58.595720,2.901e-05
2021-02-22 12:08:58.596137,2.659e-05
2021-02-22 12:08:58.596389,3.465e-05
2021-02-22 12:08:58.596822,3.022e-05
2021-02-22 12:08:58.597148,2.861e-05
2021-02-22 12:08:58.597545,2.941e-05
2021-02-22 12:08:58.597947,2.821e-05
2021-02-22 12:08:58.598309,2.941e-05
2021-02-22 12:08:58.598659,2.74e-05
2021-02-22 12:08:58.599018,3.103e-05
2021-02-22 12:08:58.599281,2.337e-05
2021-02-22 12:08:58.599719,3.143e-05
2021-02-22 12:08:58.600081,2.74e-05
2021-02-22 12:08:58.600535,2.941e-05
2021-02-22 12:08:58.600965,2.941e-05
2021-02-22 12:08:58.601236,2.619e-05
2021-02-22 12:08:58.601631,2.901e-05
2021-02-22 12:08:58.602136,2.377e-05
2021-02-22 12:08:58.602482,2.256e-05
2021-02-22 12:08:58.602820,2.579e-05
2021-02-22 12:08:58.603138,2.7e-05
2021-02-22 12:08:58.603459,2.982e-05
2021-02-22 12:08:58.603867,3.385e-05
2021-02-22 12:08:58.604537,3.344e-05
2021-02-22 12:08:58.604938,3.022e-05
2021-02-22 12:08:58.605538,2.941e-05
2021-02-22 12:08:58.605938,2.78e-05
2021-02-22 12:08:58.606275,2.418e-05
2021-02-22 12:08:58.606625,2.498e-05
2021-02-22 12:08:58.606908,2.659e-05
2021-02-22 12:08:58.607237,2.821e-05
2021-02-22 12:08:58.607578,3.465e-05
2021-02-22 12:08:58.607925,3.062e-05
2021-02-22 12:08:58.608226,3.667e-05
